synset_id,literal,sense,origin,groups
TUR10-0480930,kökleşme,1,,
TUR10-0480930,temelleşme,1,,
TUR10-0480930,teessüsFOREIGN,2,FOREIGN,
TUR10-0480970,kökleştirmek,1,,
TUR10-0480980,köklü,2,,
TUR10-0480990,köklü,3,,
TUR10-0480990,esaslı,1,,
TUR10-0481000,köklü,1,,
TUR10-0481010,köklü aile,1,,
TUR10-0481020,kök mantar1,1,,1
TUR10-0481020,kökmantar1,1,,1
TUR10-0481030,köknar,1,,
TUR10-0481040,köknar reçinesi,1,,
TUR10-0481040,köknar sakızı,1,,
TUR10-0481070,kök saplı,1,,
TUR10-0481080,köksel,1,,
TUR10-0481090,köksü,1,,
TUR10-0481100,köksüz,1,,
TUR10-0481140,radikal,2,,
TUR10-0481140,köktenci,1,,
TUR10-0481160,radikalizm,2,,
TUR10-0481160,köktencilik,2,,
TUR10-0481170,köktencilik,3,,
TUR10-0481180,radikalizm,3,,
TUR10-0481180,köktencilik,4,,
TUR10-0481190,kökten çiçekli,1,,
TUR10-0481200,kökten dinci1,1,,1
TUR10-0481200,köktendinci1,1,,1
TUR10-0481210,kökten dincilik,1,,
TUR10-0481220,kökten sürme,1,,
TUR10-0481230,kökteş,1,,
TUR10-0481240,Göktürk,1,,
TUR10-0481240,Köktürk,1,,
TUR10-0481250,Göktürkçe,1,,
TUR10-0481250,Köktürkçe,1,,
TUR10-0481260,kölçer,1,,
TUR10-0481280,köle,2,,
TUR10-0481280,bende,1,,
TUR10-0481290,köle,3,,
TUR10-0481300,köleci,1,,
TUR10-0481320,köleleşmek,1,,
TUR10-0481360,köleli,1,,
TUR10-0481370,tutsaklık,1,,
TUR10-0481370,esaret,1,,
TUR10-0481370,esirlik,1,,
TUR10-0481370,kölelik,1,,
TUR10-0481370,kulluk,2,,
TUR10-0481370,ubudiyet,1,,
TUR10-0481380,kölelik düzeni,1,,
TUR10-0481390,kölemen,1,,
TUR10-0481400,kölemen,2,,
TUR10-0481410,kölesiz,1,,
TUR10-0481420,kölük,1,,
TUR10-0481430,kömbe,1,,
TUR10-0481440,kömeç,1,,
TUR10-0481450,kömür,1,,
TUR10-0481460,kömür,2,,
TUR10-0481470,kömürcü,1,,
TUR10-0481480,kömürcü,2,,
TUR10-0481490,kömürcülük,1,,
TUR10-0481500,kömüren,1,,
TUR10-0481510,kömür kalem,1,,
TUR10-0481510,füzen,1,,
TUR10-0481520,kömür kayası,1,,
TUR10-0481540,kömürleşme,1,,
TUR10-0481550,kömürleşmek,1,,
TUR10-0481550,karbonlaşmak,1,,
TUR10-0481610,kömürlü,2,,
TUR10-0481620,kömürlü,1,,
TUR10-0481630,kömürlük,1,,
TUR10-0481650,kömürümsü,1,,
TUR10-0481650,kömürsü,1,,
TUR10-0481660,manda,1,,
TUR10-0481660,kömüş,1,,
TUR10-0481660,camız,1,,
TUR10-0481660,su sığırı1,1,,1
TUR10-0481660,susığırı1,1,,1
TUR10-0481660,dombay,1,,
TUR10-0481680,köpek,2,,
TUR10-0481690,köpekayası,1,,
TUR10-0481710,köpek balıkları,1,,
TUR10-0481720,köpek dişi1,1,,1
TUR10-0481720,köpekdişi1,1,,1
TUR10-0481740,köpekkuyruğu,1,,
TUR10-0481760,pestili çıkmak,1,,
TUR10-0481760,köpeklemek,1,,
TUR10-0481760,baygın düşmek,1,,
TUR10-0481760,bacakları kopmak,1,,
TUR10-0481760,turşusu çıkmak,1,,
TUR10-0481760,pelteleşmek,2,,
TUR10-0481760,cıcığı çıkmak,1,,
TUR10-0481770,köpeklemek,2,,
TUR10-0481800,köpeklenmek,1,,
TUR10-0481830,köpekleşmek,1,,
TUR10-0481840,köpekli,1,,
TUR10-0481850,köpeklik,1,,
TUR10-0481860,köpekmemesi,1,,
TUR10-0481870,köpoğlu,1,,
TUR10-0481870,köpekoğlu,1,,
TUR10-0481880,köpekoğluköpek,1,,
TUR10-0481890,yabani sarımsak,1,,
TUR10-0481890,köpek sarımsağı,1,,
TUR10-0481890,köpek soğanı,1,,
TUR10-0481900,köpeksiz,1,,
TUR10-0481920,köpek soyu,1,,
TUR10-0481950,köpoğlu,2,,
TUR10-0481970,köprü,1,,
TUR10-0481980,köprü,2,,
TUR10-0481990,köprü,3,,
TUR10-0482000,köprü,4,,
TUR10-0482010,köprü,5,,
TUR10-0482020,köprü,6,,
TUR10-0482030,köprüaltı çocuğu1,1,,1
TUR10-0482030,köprü altı çocuğu1,1,,1
TUR10-0482040,köprübaşı,1,,
TUR10-0482050,köprübaşı,2,,
TUR10-0482060,köprücü,1,,
TUR10-0482070,köprücü,2,,
TUR10-0482080,köprücü,3,,
TUR10-0482100,köprücük,1,,
TUR10-0482100,köprücük kemiği1,1,,1
TUR10-0482100,köprücükkemiği1,1,,1
TUR10-0482120,köprücülük,1,,
TUR10-0482150,köprülenmek,1,,
TUR10-0482160,köprülü,1,,
TUR10-0482170,köprülü,2,,
TUR10-0482190,köpük,1,,
TUR10-0482200,köpük,2,,
TUR10-0482210,köpük,3,,
TUR10-0482220,köpük,4,,
TUR10-0482230,köpük,5,,
TUR10-0482260,köpüklenmek,1,,
TUR10-0482270,köpüklü,1,,
TUR10-0482280,köpüksüz,1,,
TUR10-0482300,köpülemek,1,,
TUR10-0482310,köpürgen,1,,
TUR10-0482320,köpürme,1,,
TUR10-0482340,köpürmek,1,,
TUR10-0482350,köpürmek,2,,
TUR10-0482370,köpürmek,4,,
TUR10-0482420,görme engelli,1,,
TUR10-0482420,kör,1,,
TUR10-0482420,âmâ,1,,
TUR10-0482420,görmez,1,,
TUR10-0482420,gözsüz,2,,
TUR10-0482430,kör,2,,
TUR10-0482440,kör,3,,
TUR10-0482460,kör,5,,
TUR10-0482470,kör,6,,
TUR10-0482480,kör,7,,
TUR10-0482490,körağaç1,1,,1
TUR10-0482490,kör ağaç1,1,,1
TUR10-0482520,kör baca,1,,
TUR10-0482530,kör bağırsak,1,,
TUR10-0482540,kör bağırsak1,2,,1
TUR10-0482540,körbağırsak1,1,,1
TUR10-0482550,kör boğaz,1,,
TUR10-0482560,kör boğaz,2,,
TUR10-0482570,körcesine,1,,
TUR10-0482580,kör çapa,1,,
TUR10-0482590,kör dövüşü,1,,
TUR10-0482600,kör duman,1,,
TUR10-0482610,kördüğüm,2,,
TUR10-0482620,kördüğüm,1,,
TUR10-0482640,köre,2,,
TUR10-0482650,körebe,1,,
TUR10-0482660,köreliş,1,,
TUR10-0482660,körleniş,1,,
TUR10-0482690,körelmek,1,,
TUR10-0482700,körelmek,2,,
TUR10-0482710,körelmek,3,,
TUR10-0482720,körelmek,4,,
TUR10-0482730,körelmek,5,,
TUR10-0482740,körelmek,6,,
TUR10-0482770,köreltmek,1,,
TUR10-0482790,köreşe,1,,
TUR10-0482800,kör fare,1,,
TUR10-0482810,kör faregiller,1,,
TUR10-0482830,kuytu,3,,
TUR10-0482830,körfez,2,,
TUR10-0482840,körfezcik,1,,
TUR10-0482850,kör hat,1,,
TUR10-0482860,kör kadı,1,,
TUR10-0482870,körkandil,1,,
TUR10-0482870,gökkandil,1,,
TUR10-0482880,kör kandil1,1,,1
TUR10-0482880,körkandil1,2,,1
TUR10-0482890,kör kaya1,1,,1
TUR10-0482890,körkaya1,1,,1
TUR10-0482900,kör köstebek1,1,,1
TUR10-0482900,körköstebek1,1,,1
TUR10-0482920,kör kuyu1,1,,1
TUR10-0482920,körkuyu1,1,,1
TUR10-0482930,körkütük,1,,
TUR10-0482940,körlemeden,1,,
TUR10-0482950,körlemeden,2,,
TUR10-0482980,körlenmek,1,,
TUR10-0483000,körleşmek,1,,
TUR10-0483010,körleşmek,2,,
TUR10-0483070,körletmek,1,,
TUR10-0483080,körletmek,2,,
TUR10-0483110,körlük,3,,
TUR10-0483120,körlük,1,,
TUR10-0483130,körlük,2,,
TUR10-0483140,kör nişancı,1,,
TUR10-0483150,kör nişancılık,1,,
TUR10-0483160,kör nokta,1,,
TUR10-0483160,kör alan,1,,
TUR10-0483170,kör ocak1,1,,1
TUR10-0483170,körocak1,1,,1
TUR10-0483180,köroğlu,1,,
TUR10-0483200,körpe,2,,
TUR10-0483210,körpe,3,,
TUR10-0483230,körpecik,1,,
TUR10-0483250,köstebek,1,,
TUR10-0483250,kör sıçan,1,,
TUR10-0483250,sokur,1,,
TUR10-0483250,yer sıçanı1,1,,1
TUR10-0483250,yersıçanı1,1,,1
TUR10-0483260,kör şans,1,,
TUR10-0483270,kör talih,1,,
TUR10-0483270,kör şeytan,1,,
TUR10-0483290,kör tapa,1,,
TUR10-0483300,kör topal,1,,
TUR10-0483310,kör uçuş,1,,
TUR10-0483320,körük,1,,
TUR10-0483330,körük,2,,
TUR10-0483340,körük,3,,
TUR10-0483350,körükçü,1,,
TUR10-0483360,körükçü,2,,
TUR10-0483370,körükçü,3,,
TUR10-0483380,körükçülük,1,,
TUR10-0483390,körükleme,1,,
TUR10-0483400,körüklemek,1,,
TUR10-0483450,körüklü,1,,
TUR10-0483460,körüklü,2,,
TUR10-0483460,körüklü otobüs,1,,
TUR10-0483480,körü körüne,1,,
TUR10-0483490,körüksüz,1,,
TUR10-0483500,kör yılan1,1,,1
TUR10-0483500,köryılan1,1,,1
TUR10-0483510,kör yılangiller,1,,
TUR10-0483520,kös,1,,
TUR10-0483530,kösçü,1,,
TUR10-0483540,köse,1,,
TUR10-0483550,köse,2,,
TUR10-0483560,köse buğdayTUR10-0109440DOMAIN_TOPIC,1,,
TUR10-0483570,köseği,1,,
TUR10-0483600,kösele,2,,
TUR10-0483620,kösele taşı,1,,
TUR10-0483630,kösele taşı,2,,
TUR10-0483640,kösele taşı1,3,,1
TUR10-0483640,köseletaşı1,1,,1
TUR10-0483660,kösem,1,,
TUR10-0483670,kösemen,1,,
TUR10-0483680,kösemen,2,,
TUR10-0483690,kösemen,3,,
TUR10-0483700,kösemen,4,,
TUR10-0483710,kösemenlik,1,,
TUR10-0483730,köse sakal,1,,
TUR10-0483740,kös kös,1,,
TUR10-0483750,köskötürüm,1,,
TUR10-0483760,şehvet,1,,
TUR10-0483760,kösnü,1,,
TUR10-0483770,kösnük,1,,
TUR10-0483790,erotik,2,,
TUR10-0483790,kösnül,2,,
TUR10-0483800,kösnül,3,,
TUR10-0483810,erotizm,2,,
TUR10-0483810,kösnüllük,1,,
TUR10-0483810,şehvaniyetFOREIGN,1,FOREIGN,
TUR10-0483840,kösnülmek,1,,
TUR10-0483840,kösnümekFOREIGN,1,FOREIGN,
TUR10-0483840,kızmak,2,,
TUR10-0483840,kızışmak,3,,
TUR10-0483850,şehvetli,1,,
TUR10-0483850,kösnülü,1,,
TUR10-0483850,eteğine pis,1,,
TUR10-0483870,köstebek,2,,
TUR10-0483890,köstebek illeti,1,,
TUR10-0483900,köstek,1,,
TUR10-0483910,köstek,2,,
TUR10-0483920,köstek,3,,
TUR10-0483930,köstek,4,,
TUR10-0483960,kösteklemek,1,,
TUR10-0483960,duşaklamak,1,,
TUR10-0484010,kösteklenmek,2,,
TUR10-0484040,köstekli,1,,
TUR10-0484050,köstekli,2,,
TUR10-0484070,kösteksiz,1,,
TUR10-0484080,köstere,1,,
TUR10-0484080,küstere,1,,
TUR10-0484100,köşe,2,,
TUR10-0484110,köşe,3,,
TUR10-0484120,köşe,4,,
TUR10-0484140,köşe,6,,
TUR10-0484150,korner,1,,
TUR10-0484150,köşe,7,,
TUR10-0484170,köşebaşı,1,,
TUR10-0484180,köşebaşı,2,,
TUR10-0484190,köşebent,1,,
TUR10-0484220,köşe demiri,1,,
TUR10-0484230,köşe dolabı,1,,
TUR10-0484250,köşe dönmecilik,1,,
TUR10-0484260,köşe dönücü,1,,
TUR10-0484260,köşe dönmeci,1,,
TUR10-0484270,köşe dönücülük,1,,
TUR10-0484290,köşek,1,,
TUR10-0484300,köşe kadısı,1,,
TUR10-0484310,köşe kapmaca,1,,
TUR10-0484330,köşeklemek,1,,
TUR10-0484340,köşe koltuğu,1,,
TUR10-0484360,köşeleme,2,,
TUR10-0484370,köşelemek,1,,
TUR10-0484380,köşeli,1,,
TUR10-0484390,köşeli parantez,1,,
TUR10-0484390,köşeli ayraç,1,,
TUR10-0484400,köşelik,1,,
TUR10-0484410,köşelik,2,,
TUR10-0484420,köşelik,3,,
TUR10-0484440,köşe minderi,1,,
TUR10-0484450,köşe penceresi,1,,
TUR10-0484460,köşe rafı,1,,
TUR10-0484470,köşesiz,1,,
TUR10-0484480,köşe taşı,1,,
TUR10-0484500,köşe yastığı,1,,
TUR10-0484510,köşe yazarı,1,,
TUR10-0484520,köşe yazarlığı,1,,
TUR10-0484530,köşe yazısı,1,,
TUR10-0484530,fıkra,2,,
TUR10-0484560,köşkerlik,1,,
TUR10-0484570,köşklü,1,,
TUR10-0484610,kötü,1,,
TUR10-0484610,çöp tenekesi,3,,
TUR10-0484610,kuruyasıca,1,,
TUR10-0484610,döküntü,7,,
TUR10-0484640,kötü,4,,
TUR10-0484660,kötü,6,,
TUR10-0484670,kötü,7,,
TUR10-0484680,kötü,8,,
TUR10-0484690,kötü,9,,
TUR10-0484700,kötü,10,,
TUR10-0484710,kötü adam,1,,
TUR10-0484710,abdestsiz,4,,
TUR10-0484720,kötücül,1,,
TUR10-0484730,kötücül,2,,
TUR10-0484740,kötücül,3,,
TUR10-0484780,kötüleme,1,,
TUR10-0484790,kötülemek,1,,
TUR10-0484800,kötülemek,2,,
TUR10-0484810,kötülemek,3,,
TUR10-0484870,kötüleşmek,2,,
TUR10-0484910,kötüleyici,1,,
TUR10-0484930,kötülük,1,,
TUR10-0484930,mikropluk,1,,
TUR10-0484960,kötülükçü,1,,
TUR10-0484990,kötümsemek,1,,
TUR10-0485000,kötümser,1,,
TUR10-0485020,karamsarlaşmak,1,,
TUR10-0485020,kötümserleşmek,1,,
TUR10-0485040,kötümserlik,1,,
TUR10-0485050,kötürüm,1,,
TUR10-0485060,kötürüm,2,,
TUR10-0485070,kötürüm,3,,
TUR10-0485090,kötürümleşmek,1,,
TUR10-0485110,kötü yol,1,,
TUR10-0485120,kötü yol,2,,
TUR10-0485140,köy halkı,1,,
TUR10-0485140,köy,2,,
TUR10-0485140,köylü,3,,
TUR10-0485140,köy ahalisi,1,,
TUR10-0485150,köy ağası,1,,
TUR10-0485160,köycü,1,,
TUR10-0485170,köycülük,1,,
TUR10-0485180,köydeş,1,,
TUR10-0485190,köy ekmeği,1,,
TUR10-0485230,köy imamı,1,,
TUR10-0485240,köy koruculuğu,1,,
TUR10-0485250,köy korucusu,1,,
TUR10-0485270,köyleşme,1,,
TUR10-0485280,köyleşmek,1,,
TUR10-0485310,köylü,1,,
TUR10-0485320,köylü,2,,
TUR10-0485340,köylü,4,,
TUR10-0485350,köylü çorbası,1,,
TUR10-0485360,köylük,1,,
TUR10-0485370,köylü kentli,1,,
TUR10-0485380,köy,1,,
TUR10-0485380,köylük yer,1,,
TUR10-0485380,köy yeri,1,,
TUR10-0485380,karye,1,,
TUR10-0485400,köylülük,1,,
TUR10-0485410,köy meydanı,1,,
TUR10-0485430,köy odası1,1,,1
TUR10-0485430,köyodası1,1,,1
TUR10-0485440,köy oyunu,1,,
TUR10-0485450,köy romanı,1,,
TUR10-0485460,köy türküsü,1,,
TUR10-0485480,köz,1,,
TUR10-0485510,közlemek,1,,
TUR10-0485530,közleşmek,1,,
TUR10-0485540,kraça,1,,
TUR10-0485550,kraft kağıdı1,1,,1
TUR10-0485550,kraft kâğıdı1,1,,1
TUR10-0485560,kral,1,,
TUR10-0485570,kral,2,,
TUR10-0485580,kral,3,,
TUR10-0485590,kral,4,,
TUR10-0485600,kralcı,1,,
TUR10-0485610,kralcılık,1,,
TUR10-0485630,kraliçe,2,,
TUR10-0485640,İngiliz Sterlini,1,,
TUR10-0485640,sterlin,1,,
TUR10-0485640,paunt,1,,
TUR10-0485640,kraliçe,3,,
TUR10-0485660,kraliyet,1,,
TUR10-0485660,krallık,1,,
TUR10-0485680,krallık,2,,
TUR10-0485710,krampon,2,,
TUR10-0485720,krampon,3,,
TUR10-0485730,krampon,4,,
TUR10-0485740,kraniyoloji,1,,
TUR10-0485750,kraniyolojik,1,,
TUR10-0485760,krank,1,,
TUR10-0485770,krank,2,,
TUR10-0485790,krater gölü,1,,
TUR10-0485800,boyunbağı1,1,,1
TUR10-0485800,boyun bağı1,1,,1
TUR10-0485810,kravat iğnesi,1,,
TUR10-0485820,kravatlı,1,,
TUR10-0485830,kravatsız,1,,
TUR10-0485840,kravl,1,,
TUR10-0485850,kreasyon,1,,
TUR10-0485870,kreasyon,3,,
TUR10-0485920,kredi,1,,
TUR10-0485930,kredi anlaşması,1,,
TUR10-0485940,kredi kartı,1,,
TUR10-0485960,kredilemek,1,,
TUR10-0486010,kredi limiti,1,,
TUR10-0486020,kredili satış,1,,
TUR10-0486030,kredi mektubu,1,,
TUR10-0486030,akreditif,2,,
TUR10-0486040,kredisiz,1,,
TUR10-0486050,itibarsız,1,,
TUR10-0486050,kredisiz,2,,
TUR10-0486070,kredi sözleşmesi,1,,
TUR10-0486080,krem,1,,
TUR10-0486090,krem,2,,
TUR10-0486100,krem,3,,
TUR10-0486100,açık saman rengi,1,,
TUR10-0486100,krem rengi,1,,
TUR10-0486110,krem,4,,
TUR10-0486120,krema,2,,
TUR10-0486130,krema,1,,
TUR10-0486140,krema,3,,
TUR10-0486150,kremalı,1,,
TUR10-0486160,kremasız,1,,
TUR10-0486170,krematoryum,1,,
TUR10-0486190,kremlemek,1,,
TUR10-0486200,kreozot,1,,
TUR10-0486210,krep,2,,
TUR10-0486220,krep,1,,
TUR10-0486230,krepdöşin,1,,
TUR10-0486240,kreplin,1,,
TUR10-0486250,krepon,1,,
TUR10-0486260,krepon,2,,
TUR10-0486260,krepon kâğıdı,1,,
TUR10-0486260,krapon kağıdı,1,,
TUR10-0486280,krepsaten,1,,
TUR10-0486290,kreş,1,,
TUR10-0486290,çocuk yuvası,1,,
TUR10-0486300,kreşendo,1,,
TUR10-0486310,kretase,1,,
TUR10-0486320,kreten,1,,
TUR10-0486330,kretenizm,1,,
TUR10-0486340,kreton,1,,
TUR10-0486360,kriket,1,,
TUR10-0486370,kriko,1,,
TUR10-0486370,kaldırıcı,1,,
TUR10-0486380,krikocu,1,,
TUR10-0486390,krikoculuk,1,,
TUR10-0486400,kriminolog,1,,
TUR10-0486410,kriminoloji,1,,
TUR10-0486410,suç bilimi,1,,
TUR10-0486420,kriminolojik,1,,
TUR10-0486430,kripto,2,,
TUR10-0486450,kriptolog,1,,
TUR10-0486460,kriptoloji,1,,
TUR10-0486470,kriptolojik,1,,
TUR10-0486480,kripton,1,,
TUR10-0486480,kr,1,,
TUR10-0486490,kristal,1,,
TUR10-0486490,billur,2,,
TUR10-0486510,kristal cam,1,,
TUR10-0486550,kristallendirmek,1,,
TUR10-0486570,kristallenmek,1,,
TUR10-0486580,kristalleşme,1,,
TUR10-0486580,billurlaşma,2,,
TUR10-0486580,tebellürFOREIGN,1,FOREIGN,
TUR10-0486600,kristal mavisi,1,,
TUR10-0486610,kristal mavisi,2,,
TUR10-0486670,kritik etmek,2,,
TUR10-0486700,kriyoskopi,1,,
TUR10-0486720,kriz,2,,
TUR10-0486730,kriz,3,,
TUR10-0486740,kriz,5,,
TUR10-0486760,krizalit,1,,
TUR10-0486780,kriz masası,1,,
TUR10-0486800,kriz yöneticisi,1,,
TUR10-0486810,kriz yönetimi,1,,
TUR10-0486820,kroki,1,,
TUR10-0486830,krokodil,1,,
TUR10-0486840,krokodil,2,,
TUR10-0486850,krom,1,,
TUR10-0486860,krom,2,,
TUR10-0486870,kromaj,1,,
TUR10-0486880,kromaj,2,,
TUR10-0486900,kromatik,2,,
TUR10-0486910,kromatik,3,,
TUR10-0486920,kromatik iplik,1,,
TUR10-0486930,kromatin,1,,
TUR10-0486940,kromatit,1,,
TUR10-0486950,kromatofor,1,,
TUR10-0486960,krome,1,,
TUR10-0486970,kromlu,1,,
TUR10-0486980,kromoplast,1,,
TUR10-0486990,kromosfer,1,,
TUR10-0486990,renk yuvarı1,1,,1
TUR10-0486990,renkyuvarı1,1,,1
TUR10-0487000,kromotropizm,1,,
TUR10-0487010,kromozom,1,,
TUR10-0487020,kromsu,1,,
TUR10-0487030,kron,1,,
TUR10-0487040,kronaksi,1,,
TUR10-0487050,kronik,1,,
TUR10-0487050,vakayinameFOREIGN,1,FOREIGN,
TUR10-0487060,kronik,2,,
TUR10-0487060,müzmin,1,,
TUR10-0487070,kronik,3,,
TUR10-0487080,kronikçi,1,,
TUR10-0487100,kronikleşmek,1,,
TUR10-0487140,kronolojik,1,,
TUR10-0487140,zaman bilimsel,1,,
TUR10-0487150,kronometre,1,,
TUR10-0487150,süreölçer,1,,
TUR10-0487160,kros,1,,
TUR10-0487170,kroşe,1,,
TUR10-0487180,krupiye,1,,
TUR10-0487190,krupiyelik,1,,
TUR10-0487200,kruton,1,,
TUR10-0487220,kruvaze,1,,
TUR10-0487230,kruvaziyer,1,,
TUR10-0487240,kruvazör,1,,
TUR10-0487250,ksenofobi,1,,
TUR10-0487260,ksenon,1,,
TUR10-0487270,ksilofon,1,,
TUR10-0487280,odun bilimi,1,,
TUR10-0487280,ksiloloji,1,,
TUR10-0487290,ksilolojik,1,,
TUR10-0487330,kuartet,1,,
TUR10-0487330,dörtlü,3,,
TUR10-0487350,kubarmak,1,,
TUR10-0487360,kubarmak,2,,
TUR10-0487390,kubat,1,,
TUR10-0487400,kubat,2,,
TUR10-0487450,kubbeli,1,,
TUR10-0487460,kubbeli,2,,
TUR10-0487460,kubbe,2,,
TUR10-0487470,kubbeli delik,1,,
TUR10-0487480,kubbeli fırın,1,,
TUR10-0487490,kubbesiz,1,,
TUR10-0487500,kubur,1,,
TUR10-0487510,kubur,2,,
TUR10-0487520,kubur,3,,
TUR10-0487530,kuburlukFOREIGN,1,FOREIGN,
TUR10-0487560,kucak,2,,
TUR10-0487570,kucak,3,,
TUR10-0487570,iç,1,,
TUR10-0487580,kucak,4,,
TUR10-0487590,kucak çocuğu,1,,
TUR10-0487610,kucak kucağa,1,,
TUR10-0487640,kucak kucak,2,,
TUR10-0487670,kucaklamak,2,,
TUR10-0487680,sarmak,1,,
TUR10-0487680,kucaklamak,3,,
TUR10-0487750,kucakta,1,,
TUR10-0487760,kucaktan kucağa,1,,
TUR10-0487780,kuçu kuçu,1,,
TUR10-0487790,kudas,1,,
TUR10-0487790,liturya,1,,
TUR10-0487800,kudema,1,,
TUR10-0487810,kudema,2,,
TUR10-0487840,kudret,3,,
TUR10-0487850,kudret,4,,
TUR10-0487860,kudret,5,,
TUR10-0487890,kudret helvası,2,,
TUR10-0487900,kudretli,1,,
TUR10-0487910,kudretli,2,,
TUR10-0487920,kudret narı,2,,
TUR10-0487930,kudret narı,1,,
TUR10-0487970,kudurgan,1,,
TUR10-0488000,kudurmak,4,,
TUR10-0488010,kudurmak,1,,
TUR10-0488020,ele avuca sığmamak,1,,
TUR10-0488020,kudurmak,2,,
TUR10-0488030,kudurmak,5,,
TUR10-0488040,kudurmak,3,,
TUR10-0488040,asabileşmek,1,,
TUR10-0488040,köpürmek,3,,
TUR10-0488040,gözünde şimşekler çakmak,2,,
TUR10-0488040,gözünde şimşek çakmak,2,,
TUR10-0488040,gözlerinde şimşek çakmak,2,,
TUR10-0488040,gözlerinde şimşekler çakmak,2,,
TUR10-0488040,hışımlanmak,1,,
TUR10-0488040,hırslanmak,1,,
TUR10-0488040,babalanmak,1,,
TUR10-0488080,kudurtucu,1,,
TUR10-0488090,kuduruk,1,,
TUR10-0488110,kuduruk,3,,
TUR10-0488130,kuduz,1,,
TUR10-0488140,kuduz,2,,
TUR10-0488150,kuduz,3,,
TUR10-0488160,kuduz böceği1,1,,1
TUR10-0488160,kunduz böceği1,1,,1
TUR10-0488160,kuduzböceği,1,,
TUR10-0488170,kuduz böcekleri,1,,
TUR10-0488200,kudüm,1,,
TUR10-0488210,kudümzen,1,,
TUR10-0488220,kufi1,1,,1
TUR10-0488220,kûfi1,1,,1
TUR10-0488230,kuğu,1,,
TUR10-0488260,kuka,1,,
TUR10-0488270,kuka,2,,
TUR10-0488280,kuka,3,,
TUR10-0488290,kuka,4,,
TUR10-0488300,kukla,1,,
TUR10-0488310,kukla,2,,
TUR10-0488320,kukla,3,,
TUR10-0488330,kukla,4,,
TUR10-0488340,kuklacı,1,,
TUR10-0488350,kuklacılık,1,,
TUR10-0488360,kukla hükümet1,1,,1
TUR10-0488360,kukla hükûmet1,1,,1
TUR10-0488370,kuklalık,1,,
TUR10-0488380,kukla oyunu,1,,
TUR10-0488390,kukla tiyatrosu,1,,
TUR10-0488400,kuklavari,1,,
TUR10-0488410,kukuleta,1,,
TUR10-0488420,kukuletalı,1,,
TUR10-0488430,kukuletasız,1,,
TUR10-0488440,kukumav kuşu,1,,
TUR10-0488440,kukumav,1,,
TUR10-0488470,kul,3,,
TUR10-0488470,karavaş,1,,
TUR10-0488480,kula1,1,,1
TUR10-0488480,kulâ1,1,,1
TUR10-0488490,kula,2,,
TUR10-0488500,kulaç,1,,
TUR10-0488520,kulaçlamak,1,,
TUR10-0488530,kulaçlamak,2,,
TUR10-0488550,kulağakaçan,1,,
TUR10-0488580,kulağı kirişte,1,,
TUR10-0488590,kulağı tetikte,1,,
TUR10-0488610,kulağı tıkalı,1,,
TUR10-0488620,kulak,1,,
TUR10-0488630,kulak,2,,
TUR10-0488640,kulak,3,,
TUR10-0488650,kulak,4,,
TUR10-0488650,kök,5,,
TUR10-0488660,kulak,5,,
TUR10-0488670,kulak,6,,
TUR10-0488680,kulak,7,,
TUR10-0488690,kulak,8,,
TUR10-0488700,kulak altı bezi,1,,
TUR10-0488710,kulakçı,1,,
TUR10-0488720,kulakçık,1,,
TUR10-0488730,kulak çivisi,1,,
TUR10-0488740,kulak zarı,1,,
TUR10-0488740,kulak davulu1,1,,1
TUR10-0488740,kulakdavulu1,1,,1
TUR10-0488750,kulak demiri1,1,,1
TUR10-0488750,kulakdemiri1,1,,1
TUR10-0488760,kulak dolgunluğu,1,,
TUR10-0488770,kulak erimi,1,,
TUR10-0488800,kulaklı,1,,
TUR10-0488810,kulaklı,2,,
TUR10-0488820,kulaklı,3,,
TUR10-0488840,kulaklık,1,,
TUR10-0488850,kulaklık,2,,
TUR10-0488860,kulaklık,3,,
TUR10-0488870,kulaklı somun,1,,
TUR10-0488880,kulak memesi1,1,,1
TUR10-0488880,kulakmemesi1,1,,1
TUR10-0488880,kulaktozu,1,,
TUR10-0488890,kulak misafiri,1,,
TUR10-0488900,kulak sadakası,1,,
TUR10-0488910,kulaksız,1,,
TUR10-0488920,kulaktan,1,,
TUR10-0488930,kulaktan dolma,1,,
TUR10-0488940,kulaktan kulağa,1,,
TUR10-0488950,kulak tıkacı,1,,
TUR10-0488960,kulak tırmalayıcı,1,,
TUR10-0489010,kul cinsi,1,,
TUR10-0489020,kule,1,,
TUR10-0489030,kule,2,,
TUR10-0489030,cihannümaFOREIGN,1,FOREIGN,
TUR10-0489040,kul hakkı,1,,
TUR10-0489050,kulis,1,,
TUR10-0489060,kulis,3,,
TUR10-0489070,kulis,2,,
TUR10-0489080,kulis,4,,
TUR10-0489100,kulis çalışması,1,,
TUR10-0489100,kulis faaliyeti,1,,
TUR10-0489130,kullandırma,1,,
TUR10-0489170,kullanılmış,1,,
TUR10-0489190,kullanım,1,,
TUR10-0489200,kullanımlı,1,,
TUR10-0489210,kullanımsız,1,,
TUR10-0489220,kullanış,1,,
TUR10-0489250,kullanışsız,1,,
TUR10-0489280,kullanmak,1,,
TUR10-0489280,dokunmak,3,,
TUR10-0489280,almak,32,,
TUR10-0489290,kullanmak,2,,
TUR10-0489300,kullanmak,3,,
TUR10-0489300,değerlendirmek,1,,
TUR10-0489320,içmek,4,,
